,polarity,id,date,query,user,tweet
317543,negative,2002635881,Tue Jun 02 04:46:14 PDT 2009,NO_QUERY,pinkraven,My eyes are crying for the cut hay 
1546436,positive,2182476458,Mon Jun 15 13:13:16 PDT 2009,NO_QUERY,MagaliCC,"@therealdemi http://twitpic.com/7gv6a - wow , you look beautiful Demi! "
1411480,positive,2056482449,Sat Jun 06 11:13:29 PDT 2009,NO_QUERY,kimberlydearr,brunch in long beach 
392757,negative,2055223483,Sat Jun 06 08:55:52 PDT 2009,NO_QUERY,ashleynewcomb,"@cariquinn After work, of course... "
22158,negative,1557428064,Sun Apr 19 04:03:12 PDT 2009,NO_QUERY,WTFJAY,@OneLuvGurl Youtube is getting messed up in a few days. Google is changing it around  They're going to ruin it 
1561427,positive,2186578214,Mon Jun 15 19:02:18 PDT 2009,NO_QUERY,emilylibman,@evanrousso those are good. Not what I'd call girly. There's not even an umbrella 
575232,negative,2210966970,Wed Jun 17 12:15:24 PDT 2009,NO_QUERY,esv123,i accidently spilled my iced tea and my dog licked it off the wood floor  shes gonna have like splinters on her tongue...
294447,negative,1996597715,Mon Jun 01 15:21:22 PDT 2009,NO_QUERY,jesstacular,strange noises...I don't like it 
1558784,positive,2185918165,Mon Jun 15 18:05:37 PDT 2009,NO_QUERY,archuletalover1,TWO MORE EXAMS! 
995771,positive,1835771637,Mon May 18 06:43:03 PDT 2009,NO_QUERY,iamgaberosales,"in the end, i know i'm too messed up for people to care. they shrink away. "
1131609,positive,1975880407,Sat May 30 16:06:09 PDT 2009,NO_QUERY,nerdbox,http://twitpic.com/6amsi - WATCH THIS....NOW! you'll love it 
696992,negative,2253690423,Sat Jun 20 08:35:14 PDT 2009,NO_QUERY,Jlopez222,@natneagle I have extremely dry eyes and lids specially so weird so when I put color it looks herrible.   
154718,negative,1933235018,Tue May 26 23:21:12 PDT 2009,NO_QUERY,nicolematt,@RachelBarnett12 I forgot to give you the damn hard drive AGAIN! that means another night without GG finale 
1168204,positive,1980128793,Sun May 31 05:47:10 PDT 2009,NO_QUERY,saigonnezumi,@kendo357 I am having some difficulty learning the footsteps   Can you DM your email.  I have some questions to ask if possible.
4725,negative,1468895375,Tue Apr 07 04:17:17 PDT 2009,NO_QUERY,myglasseye,My Lumiquest Softbox III arrived! But all the batteries in my SB-800 are dead 
1473990,positive,2065645674,Sun Jun 07 09:00:56 PDT 2009,NO_QUERY,kayladwhiting,@DonnieWahlberg you're awesome ! 
967004,positive,1827740760,Sun May 17 11:20:51 PDT 2009,NO_QUERY,Julia2u,@aliceteh  I hope you're able to catch up on your book's reviews today! But have plenty rest up! 
139774,negative,1880879384,Fri May 22 02:49:49 PDT 2009,NO_QUERY,kiminikrikket,I wish I was rich 
659308,negative,2242095909,Fri Jun 19 11:45:50 PDT 2009,NO_QUERY,SoniaUlloa,my head hurts!! 
1084764,positive,1969041678,Fri May 29 22:52:28 PDT 2009,NO_QUERY,TotallyQueer81,@Trinity969 G'night.  *hugs* 
717763,negative,2260100123,Sat Jun 20 18:40:12 PDT 2009,NO_QUERY,CassCass02,@Apdream shoulda went earlier.......I bought ONE tank 
993779,positive,1835440202,Mon May 18 06:00:02 PDT 2009,NO_QUERY,ticketini,Groove into your Monday with DJ Thievery &amp; the Flaming Lips. Then follow them to the stage   http://bit.ly/71gTR ? http://blip.fm/~6iwsw
1402062,positive,2054655879,Sat Jun 06 07:49:15 PDT 2009,NO_QUERY,roofimon,@kamelka Good to here that you love my country. hope u will came back here oneday 
469617,negative,2176250289,Mon Jun 15 03:20:51 PDT 2009,NO_QUERY,MK_Woody,@mediocre_mum Im great considering it's Monday  . At least it's raining so feel a little better. Hope u had a nice weekend.
1555947,positive,2185261909,Mon Jun 15 17:07:14 PDT 2009,NO_QUERY,Stackloot,By @EricaFBaby #-iremember buyin the &quot;fart bombs&quot; off the ice cream truck.. good times man!!!!  (via @new_guestbook)
613595,negative,2225450233,Thu Jun 18 10:44:06 PDT 2009,NO_QUERY,madelineannem,wants to keep you to myself. 
199018,negative,1971342431,Sat May 30 06:52:31 PDT 2009,NO_QUERY,JerryCornelius,@KorvusKorax Is this a sad occasion? 
348060,negative,2016661361,Wed Jun 03 07:09:15 PDT 2009,NO_QUERY,aaronbailey,@AdamSchwabe Sorry to hear 
939658,positive,1793729550,Thu May 14 03:47:24 PDT 2009,NO_QUERY,muckpond,"@pollygon headed to Shades State Park. Not exotic, but first camping trip for the big guy.  "
1137940,positive,1976798163,Sat May 30 19:06:04 PDT 2009,NO_QUERY,GeorginaB_blah,"boredd, talk yeah "
1162523,positive,1979597744,Sun May 31 03:44:08 PDT 2009,NO_QUERY,SpiritLibrary,@EarthLifeInst Blessings to you too 
198856,negative,1971305166,Sat May 30 06:46:41 PDT 2009,NO_QUERY,leighmichele,@RaeLori   Hey Rae  The link isn't working  
317956,negative,2002718737,Tue Jun 02 04:59:19 PDT 2009,NO_QUERY,xU3173,Finish Day 1 of Finals Test 
1433654,positive,2060490680,Sat Jun 06 19:00:17 PDT 2009,NO_QUERY,theweslangdon,@mileycyrus well thats nice... see what a little sunshine can do?   
52385,negative,1679443899,Sat May 02 09:22:09 PDT 2009,NO_QUERY,Queensan,@JuanaLuisa Yes I have too - donï¿½t like it all... my clothes doesnï¿½t fit in a good way 
310898,negative,2001190218,Tue Jun 02 00:06:31 PDT 2009,NO_QUERY,trish_baby,im soo sad that my summer's almost over.... 
549027,negative,2202528792,Tue Jun 16 21:57:15 PDT 2009,NO_QUERY,srgntrose,jonathantyler is scaring me &quot;see you next semester&quot;  i don't want to see you next semester!!!
1194127,positive,1984395966,Sun May 31 15:01:33 PDT 2009,NO_QUERY,LMsouthgate,"http://twitpic.com/6d3tv - kingston from a view, thought some of you guys might like to see this "
316339,negative,2002385710,Tue Jun 02 04:03:30 PDT 2009,NO_QUERY,samanthawxo,Brushing my hair. I dont wanna go to school 
663,negative,1467981027,Mon Apr 06 23:06:12 PDT 2009,NO_QUERY,maTERIALfemme,im sooo sad right now  i need a hug
1085354,positive,1969154632,Fri May 29 23:10:40 PDT 2009,NO_QUERY,JulianaKelm,good day  At home and ready to finally sleep...Moxie is snuggled up next to me snorring...hehehe too cute!
1567843,positive,2188090880,Mon Jun 15 21:17:10 PDT 2009,NO_QUERY,lady_status,@justSmoov Oh for sho on yuah mixtape. Keep doing ur thing sweety. Big ups on that 
407196,negative,2059116291,Sat Jun 06 16:16:44 PDT 2009,NO_QUERY,alny,@RomeroVicious stfu!!!! OMG I thought it was gonna be $40 at most!!!  that's horrible
1224489,positive,1990552410,Mon Jun 01 05:10:04 PDT 2009,NO_QUERY,tzutzanu,@neophenix move to CA 
563653,negative,2205981471,Wed Jun 17 05:48:00 PDT 2009,NO_QUERY,tricialorrene,@i_am_andi because I have to look normal for my buddy flight 
1298760,positive,2005442745,Tue Jun 02 09:42:11 PDT 2009,NO_QUERY,BrokenSword,@outrage_designs  I suppose cos phones do everything except buzz or ring these days. My mobile  has the trill of a Trim Phone 
1075636,positive,1967249461,Fri May 29 19:14:13 PDT 2009,NO_QUERY,KoFiBaBy,@MsHollywoodDiva  yesssssssssssss I think i need a camera lol
1597877,positive,2193032610,Tue Jun 16 07:54:12 PDT 2009,NO_QUERY,Ell991,YES. That went well I reckon/hope 
1202998,positive,1985965622,Sun May 31 18:06:23 PDT 2009,NO_QUERY,janineshepherd,"@journeycoach Either way, I am with all the speaking agencies and also directly through my website "
1170820,positive,1980421548,Sun May 31 06:41:44 PDT 2009,NO_QUERY,skippy_ste,@jasonbetts Just soak up the atmosphere and enjoy...take each day as it comes just write a list on what you want to do! 
687086,negative,2251185473,Sat Jun 20 02:42:13 PDT 2009,NO_QUERY,CroftsP,The summer doesn't seem to be in Coventry yet though 
445542,negative,2068152757,Sun Jun 07 13:35:22 PDT 2009,NO_QUERY,KerryMG,"Was outside the apprentice cafe earlier this morning, would've had brekkie there but it was closed "
673131,negative,2247394006,Fri Jun 19 19:01:53 PDT 2009,NO_QUERY,Chizzlewit,I really need a drink but i'm too scared to go downstairs  x
272796,negative,1990278331,Mon Jun 01 04:25:09 PDT 2009,NO_QUERY,alexisstar22,@Levinaa_x nah hes still here in brum lol! he dnt go bck till september!  i still got more time with him!!!
653976,negative,2239195781,Fri Jun 19 08:14:48 PDT 2009,NO_QUERY,mishphillips,"Didn't bike in today, I'm a fair weather biker you see and it's going to rain "
1231173,positive,1991702746,Mon Jun 01 07:30:52 PDT 2009,NO_QUERY,sholnay,@fishmark thats not bad at any age - its only bad if you're a collegiate cross country runner 
243980,negative,1981667685,Sun May 31 09:38:29 PDT 2009,NO_QUERY,fafanable,"i so fed up, i don't like sunburn "
1587707,positive,2190978927,Tue Jun 16 04:13:39 PDT 2009,NO_QUERY,HootyMcBoon,@miss_pipedream I believe that it's true.  Yay Poynter.
860748,positive,1676457959,Fri May 01 22:06:13 PDT 2009,NO_QUERY,StephStricklen,@kristacolvin you too! 
1074990,positive,1967078624,Fri May 29 18:56:09 PDT 2009,NO_QUERY,kimisasupergirl,@Jonasbrothers i like Fly With Me. it's such a sweet song.  but i bet the others are gonna be great too! 
65132,negative,1690831768,Sun May 03 16:28:50 PDT 2009,NO_QUERY,xtimelessx,we won't find out if CHUCK will be renewed till next week or the one after that 
933977,positive,1792237317,Wed May 13 22:32:53 PDT 2009,NO_QUERY,__mavErick__,gonaa take a shower ! AHAHAHA 
1147235,positive,1978041624,Sat May 30 22:17:43 PDT 2009,NO_QUERY,goldengamingod,@Misty_Gates Thanks for all the uploading you did to update those archives. Better than my recordings. 
1547322,positive,2182706082,Mon Jun 15 13:31:38 PDT 2009,NO_QUERY,ardowdle,@AkashaTheKitty We haven't had a good kittyrant in a while! 
1582260,positive,2190292957,Tue Jun 16 02:18:47 PDT 2009,NO_QUERY,thehypemichine,@breakyourknee okeydokey. tty then  /totes not sleazy
992454,positive,1835257720,Mon May 18 05:33:17 PDT 2009,NO_QUERY,NyikaT13,@KhloeKardashian reading your tweets always makes me so amped to get home and work out! 
406284,negative,2058895812,Sat Jun 06 15:50:37 PDT 2009,NO_QUERY,currrry,Shopping the stores at caesar palace!  too bad celine isnt still here  
316473,negative,2002413813,Tue Jun 02 04:08:29 PDT 2009,NO_QUERY,BlackRabb1t010,Kirsten is never up in the morning. And i think she is mad at me 
743614,negative,2266891743,Sun Jun 21 09:16:22 PDT 2009,NO_QUERY,theRab,What a way to spend Father's day... Travel w/o family. 
616391,negative,2226652679,Thu Jun 18 12:12:57 PDT 2009,NO_QUERY,Krispyb,@lachance680 actually you're right...I don't even know what #squarespace is. 
1151762,positive,1978641274,Sat May 30 23:59:52 PDT 2009,NO_QUERY,TeresaBrooks,And a good time was had by all !!! Good night tweeps. 
1409481,positive,2056041786,Sat Jun 06 10:25:09 PDT 2009,NO_QUERY,jovitamertju,"special memories that i would never forget, but this is just a beginning. believe yourself &amp; know that we all stick together till the end "
548923,negative,2202500813,Tue Jun 16 21:54:19 PDT 2009,NO_QUERY,kshitijmathur,"wants to buy a MX 518 mouse, tried searching in reliance digital &amp; croma in b'lore but nobody had heard of it  no way i will find it here!"
1555845,positive,2185218682,Mon Jun 15 17:03:32 PDT 2009,NO_QUERY,tweeteradder10,@fever3way Get 100 followers a day using www.tweeterfollow.com Once you add everyone you are on the train or pay vip 
1198608,positive,1985168485,Sun May 31 16:34:10 PDT 2009,NO_QUERY,PinkTeaCup2,Watching Night at the Museum and getting ready to eat dinner  I love you Christopher!!!
1014488,positive,1881440424,Fri May 22 04:40:15 PDT 2009,NO_QUERY,FuNk_WiTTer,@justice911 Mr Justice? I'm back??? Where you been? 
1296712,positive,2004200498,Tue Jun 02 07:49:49 PDT 2009,NO_QUERY,zyant,doing nothing 
543365,negative,2200745648,Tue Jun 16 19:18:57 PDT 2009,NO_QUERY,turf21,@kevino84 its worst then i thought.. you too far gone to save.. we shall never forget the Overlandbread 
416893,negative,2061406878,Sat Jun 06 20:48:14 PDT 2009,NO_QUERY,music1219,So tired. doesn't want my games tomorrow 
1001415,positive,1880103191,Fri May 22 00:06:31 PDT 2009,NO_QUERY,irenee612,Long weekend here I come!!!!!!!! 
131986,negative,1835651917,Mon May 18 06:27:59 PDT 2009,NO_QUERY,BeantownCutie,@jordanknight twitter has been DEAD since you guys left  welcome back!!!!!
1425377,positive,2059033417,Sat Jun 06 16:06:52 PDT 2009,NO_QUERY,b_lopes,The Subways no Live from abbey road 
812858,positive,1548615815,Fri Apr 17 21:27:35 PDT 2009,NO_QUERY,HannahGeorge_,just got back from Hannah Montana round 2 ! so good the second time  work tomorrow 9-4
1432052,positive,2060191053,Sat Jun 06 18:26:07 PDT 2009,NO_QUERY,leedrake,@sacca Must have been harrowing.  Interestingly my 1st reaction is: They had twitter in 2007? 
700933,negative,2254912163,Sat Jun 20 10:28:34 PDT 2009,NO_QUERY,mizrik,@TheReal_KDubb awwww man! i would love to hang with you today 
1142803,positive,1977352175,Sat May 30 20:46:49 PDT 2009,NO_QUERY,Mimidncr96,@MCbutterflyfan ok she b tkin inna min! .... OMG GOOD LUCK!!!!!! 
177504,negative,1965678180,Fri May 29 16:20:43 PDT 2009,NO_QUERY,trevorosterholm,@robert_avalos lucky ass bitch I am stuck at work 
1101557,positive,1970767283,Sat May 30 05:08:20 PDT 2009,NO_QUERY,sabinemetz,@Kimmeh88 you're going to see textures? awesome! i'd like to see them someday. 
788202,negative,2325085747,Thu Jun 25 04:44:11 PDT 2009,NO_QUERY,marmette,@MandaMilan: Not quite sure how I missed your message about the drinks as well - I got all my info via Dalton. Sorry I missed it 
716916,negative,2259842618,Sat Jun 20 18:15:07 PDT 2009,NO_QUERY,cgrymala,Wondering why the Zune Car Pack is so expensive - $70 for an FM transmitter and charger? $80 if you get it from Kmart. 
1157431,positive,1979180998,Sun May 31 01:57:55 PDT 2009,NO_QUERY,hen4,@renmiu thanks for my lovey night night xx 
971650,positive,1831239751,Sun May 17 18:29:34 PDT 2009,NO_QUERY,jackssx0,@TTSTylerNelson tylerrr!  wuts up? how was your day
7077,negative,1469671598,Tue Apr 07 07:04:39 PDT 2009,NO_QUERY,stephtaka,Awake. Such a busy day! And its yucky out. That stinks 
234004,negative,1979493766,Sun May 31 03:17:14 PDT 2009,NO_QUERY,Eve_lovemuffin,Still sick!! That means no party for me 2nite  damn it
760827,negative,2296946543,Tue Jun 23 09:50:13 PDT 2009,NO_QUERY,JeffersonDo,eatting at my house now.......i hit my head on my garage door cause i didnt know it was gonig down so i jumped and fell down 
1572285,positive,2188911064,Mon Jun 15 22:49:33 PDT 2009,NO_QUERY,lesliesinks,@tjt72 me too  I have so much fun!! lol
1255567,positive,1997311327,Mon Jun 01 16:37:41 PDT 2009,NO_QUERY,erickeee,@chellelove Facebook always lags for me too. You should take up a hobby 
31179,negative,1563957793,Mon Apr 20 01:03:22 PDT 2009,NO_QUERY,Ashmeee,its still at work 
1370376,positive,2050996653,Fri Jun 05 19:40:23 PDT 2009,NO_QUERY,nunito71,@Xboxking  I do 
221493,negative,1976840293,Sat May 30 19:15:09 PDT 2009,NO_QUERY,flipjuicychic,This is looking like a Lakers-Magic finals.. 
1305148,positive,2011017218,Tue Jun 02 18:20:36 PDT 2009,NO_QUERY,ReneeDeLuca,"Congrats to Andy, Andrea and big sis Maddie  I love babies!"
108270,negative,1824225717,Sun May 17 00:30:42 PDT 2009,NO_QUERY,aporajita,@RealKeanuReeves : NOT FAIR to all your FANS from the other half of the world who happened to be asleep 
1199574,positive,1985332858,Sun May 31 16:54:07 PDT 2009,NO_QUERY,allisonmarieee,hanging out with jess squared and shelby squared 
228731,negative,1978325180,Sat May 30 23:01:46 PDT 2009,NO_QUERY,BoredomBusters,Waking up &amp; spending a penny has exhausted the 3 greys. It's their last day.  going for a special long walk to say byebye.
800351,positive,1467882306,Mon Apr 06 22:38:34 PDT 2009,NO_QUERY,cbn2,"@dmf71 I should change my name to qoosfr (queen of obscure science fiction references) instead of cbn2, which only 1 person understands. "
1312443,positive,2013655880,Tue Jun 02 23:13:23 PDT 2009,NO_QUERY,MsCoLo,@stephjonesmusic Either way if water is involved the results would be nasty 
870479,positive,1678389009,Sat May 02 06:32:48 PDT 2009,NO_QUERY,arnabgeek,@operian Ya Hamachi is VPN system. if u r onl9 u can see my dsktp. I'll buy cam most probably in july(after exam). I have Bolt DVD-Rip. 
191042,negative,1969492421,Sat May 30 00:12:27 PDT 2009,NO_QUERY,ConnectGirlz,Whoever didn't read our blog on youtube. this was the announcement...Raylene is not in the band anymore  Selena is our new 5th member!!
654266,negative,2239333053,Fri Jun 19 08:24:55 PDT 2009,NO_QUERY,shalyceklimetz,Well stopped to potty and the car won't crank. Timing belt broke. This is not good at all! 
751537,negative,2286108566,Mon Jun 22 16:00:27 PDT 2009,NO_QUERY,pwnedddyo,my tummy hurts 
223130,negative,1977145957,Sat May 30 20:12:53 PDT 2009,NO_QUERY,AliceAguera,@mcm17 but but but im not! Just a little last night but i dont spam that much anymore  tis ok i can deal with rejection!
507554,negative,2188926674,Mon Jun 15 22:51:36 PDT 2009,NO_QUERY,fencedingates,@pookie_stardust and the audio is .. freaky 
1220609,positive,1990070277,Mon Jun 01 03:46:55 PDT 2009,NO_QUERY,leyrer,is on his way to steak lunch. Mmmmmmm. 
507056,negative,2188809837,Mon Jun 15 22:36:33 PDT 2009,NO_QUERY,Dr_Carlisle_Cu,No one Is talking to me 
807154,positive,1468937937,Tue Apr 07 04:29:37 PDT 2009,NO_QUERY,vmcosta,"I really love coda, you should love to "
41045,negative,1573944675,Tue Apr 21 03:35:23 PDT 2009,NO_QUERY,teddygeigerluvr,the birds are noisy today. maybe i should shut my window. it's not really warm outside anymore. 
1014859,positive,1881490190,Fri May 22 04:48:23 PDT 2009,NO_QUERY,RVT01,@booksbelow serious I think I will go throw a cone at them again ... did that the other day they were parked in my driveway  eating lunch
1508495,positive,2174661715,Sun Jun 14 23:01:55 PDT 2009,NO_QUERY,gsahlstrom,@mblomfeldt welcome to the tweetspace 
279871,negative,1991905335,Mon Jun 01 07:52:09 PDT 2009,NO_QUERY,MrV305,@Nique_Famous  THE best rap group ever. You more of an R&amp;B girl ?
1040998,positive,1957025944,Thu May 28 23:18:44 PDT 2009,NO_QUERY,mokiato,Grease 2 
